lat,lon,speed,temperature
-37.850161,145.117749,93.46,17.74
-37.850161,145.117749,93.46,17.74
-37.850161,145.117749,93.46,17.74
-37.852786,145.118633,70.75,16.13
-37.850395,145.116046,72.76,16.16
-37.845766,145.118082,56.87,16.36
-37.850395,145.116046,72.76,16.16
-37.852786,145.118633,70.75,16.13
-37.845766,145.118082,56.87,16.36
-37.850413,145.120000,10.14,18.71
-37.850371,145.119259,60.30,24.43
-37.845766,145.118082,56.87,16.36
-37.850395,145.116046,72.76,16.16
-37.850413,145.120000,10.14,18.71
-37.852786,145.118633,70.75,16.13
-37.850371,145.119259,60.30,24.43
-37.850371,145.119259,60.30,24.43
-37.850413,145.120000,10.14,18.71
-37.849429,145.119229,55.53,15.36
-37.846573,145.114539,38.82,12.75
-37.854521,145.119637,89.18,23.60
-37.849429,145.119229,55.53,15.36
-37.846573,145.114539,38.82,12.75
-37.854521,145.119637,89.18,23.60
-37.846573,145.114539,38.82,12.75
-37.849429,145.119229,55.53,15.36
-37.854521,145.119637,89.18,23.60
-37.852005,145.120000,97.70,18.69
-37.852005,145.120000,97.70,18.69
-37.852005,145.120000,97.70,18.69
-37.854376,145.115794,80.74,16.69
-37.854376,145.115794,80.74,16.69
-37.854376,145.115794,80.74,16.69
-37.845000,145.115677,60.79,12.93
-37.855000,145.120000,0.84,22.63
-37.851032,145.119089,44.71,12.35
-37.855000,145.120000,0.84,22.63
-37.845000,145.115677,60.79,12.93
-37.851032,145.119089,44.71,12.35
-37.852879,145.117708,27.44,22.07
-37.851032,145.119089,44.71,12.35
-37.855000,145.120000,0.84,22.63
-37.845000,145.115677,60.79,12.93
-37.852879,145.117708,27.44,22.07
-37.848547,145.120000,34.40,21.49
-37.852879,145.117708,27.44,22.07
-37.848547,145.120000,34.40,21.49
-37.848547,145.120000,34.40,21.49
-37.855000,145.116080,32.39,19.43
-37.845000,145.120000,97.27,22.34
-37.850809,145.120000,8.10,10.71
-37.845000,145.120000,97.27,22.34
-37.855000,145.116080,32.39,19.43
-37.855000,145.116080,32.39,19.43
-37.850809,145.120000,8.10,10.71
-37.845000,145.120000,97.27,22.34
-37.850809,145.120000,8.10,10.71
-37.854728,145.119873,14.73,16.12
-37.847307,145.115626,89.72,23.67
-37.854728,145.119873,14.73,16.12
-37.847307,145.115626,89.72,23.67
-37.854728,145.119873,14.73,16.12
-37.847307,145.115626,89.72,23.67
-37.852373,145.116407,25.92,15.15
-37.855000,145.120000,57.21,20.48
-37.852636,145.116041,20.05,14.54
-37.845000,145.120000,85.32,14.23
-37.845000,145.111422,40.17,12.09
-37.845000,145.111422,40.17,12.09
-37.845000,145.120000,85.32,14.23
-37.855000,145.120000,57.21,20.48
-37.852373,145.116407,25.92,15.15
-37.852636,145.116041,20.05,14.54
-37.855000,145.120000,57.21,20.48
-37.852373,145.116407,25.92,15.15
-37.845000,145.111422,40.17,12.09
-37.852636,145.116041,20.05,14.54
-37.845000,145.120000,85.32,14.23
-37.845000,145.113313,24.45,23.20
-37.854280,145.119456,54.86,22.59
-37.845000,145.113313,24.45,23.20
-37.854280,145.119456,54.86,22.59
-37.854280,145.119456,54.86,22.59
-37.845000,145.119533,15.30,21.76
-37.845000,145.113313,24.45,23.20
-37.855000,145.115160,78.06,17.33
-37.845000,145.119533,15.30,21.76
-37.845000,145.119533,15.30,21.76
-37.855000,145.115160,78.06,17.33
-37.855000,145.115160,78.06,17.33
-37.848836,145.119212,58.75,22.97
-37.848836,145.119212,58.75,22.97
-37.848836,145.119212,58.75,22.97
-37.847252,145.110000,47.37,24.20
-37.852008,145.120000,1.99,12.75
-37.855000,145.120000,50.00,16.46
-37.851538,145.119621,64.52,14.70
-37.855000,145.120000,50.00,16.46
-37.852008,145.120000,1.99,12.75
-37.851538,145.119621,64.52,14.70
-37.847252,145.110000,47.37,24.20
-37.855000,145.120000,50.00,16.46
-37.851538,145.119621,64.52,14.70
-37.852008,145.120000,1.99,12.75
-37.847252,145.110000,47.37,24.20
-37.845000,145.120000,66.97,23.03
-37.845000,145.120000,66.97,23.03
-37.845000,145.120000,66.97,23.03
-37.853106,145.119179,6.39,19.77
-37.847257,145.110000,52.34,24.63
-37.853106,145.119179,6.39,19.77
-37.854754,145.117302,53.08,16.81
-37.854754,145.117302,53.08,16.81
-37.847257,145.110000,52.34,24.63
-37.847627,145.120000,91.83,11.33
-37.847627,145.120000,91.83,11.33
-37.847862,145.120000,94.88,22.79
-37.847862,145.120000,94.88,22.79
-37.847627,145.120000,91.83,11.33
-37.847257,145.110000,52.34,24.63
-37.854754,145.117302,53.08,16.81
-37.853106,145.119179,6.39,19.77
-37.847862,145.120000,94.88,22.79
-37.849421,145.110000,80.14,13.08
-37.845000,145.120000,64.10,20.95
-37.855000,145.117767,7.64,23.12
-37.850412,145.114492,16.70,17.46
-37.845000,145.120000,64.10,20.95
-37.849421,145.110000,80.14,13.08
-37.850412,145.114492,16.70,17.46
-37.855000,145.117767,7.64,23.12
-37.851637,145.117617,43.99,22.24
-37.845000,145.120000,64.10,20.95
-37.850412,145.114492,16.70,17.46
-37.849421,145.110000,80.14,13.08
-37.851637,145.117617,43.99,22.24
-37.855000,145.117767,7.64,23.12
-37.851637,145.117617,43.99,22.24
-37.846130,145.110000,59.56,15.38
-37.855000,145.114107,42.47,12.89
-37.845000,145.120000,40.43,10.52
-37.846130,145.110000,59.56,15.38
-37.855000,145.114107,42.47,12.89
-37.848349,145.117520,66.22,10.13
-37.848349,145.117520,66.22,10.13
-37.845000,145.120000,40.43,10.52
-37.855000,145.114107,42.47,12.89
-37.848349,145.117520,66.22,10.13
-37.845000,145.120000,40.43,10.52
-37.846130,145.110000,59.56,15.38
-37.853633,145.113377,86.63,14.18
-37.853633,145.113377,86.63,14.18
-37.853633,145.113377,86.63,14.18
-37.855000,145.110000,90.29,13.19
-37.846989,145.120000,52.46,21.16
-37.847117,145.113837,55.05,13.72
-37.847117,145.113837,55.05,13.72
-37.846989,145.120000,52.46,21.16
-37.855000,145.110000,90.29,13.19
-37.854356,145.110000,66.55,16.15
-37.854356,145.110000,66.55,16.15
-37.846989,145.120000,52.46,21.16
-37.854356,145.110000,66.55,16.15
-37.847117,145.113837,55.05,13.72
-37.855000,145.110000,90.29,13.19
-37.850799,145.120000,64.97,23.40
-37.850799,145.120000,64.97,23.40
-37.850799,145.120000,64.97,23.40
-37.848641,145.114141,23.14,13.98
-37.852288,145.113172,30.63,17.14
-37.848641,145.114141,23.14,13.98
-37.852288,145.113172,30.63,17.14
-37.855000,145.111457,12.25,20.24
-37.852288,145.113172,30.63,17.14
-37.848641,145.114141,23.14,13.98
-37.855000,145.111457,12.25,20.24
-37.855000,145.111457,12.25,20.24
-37.845000,145.119213,87.35,10.97
-37.849872,145.119611,35.09,23.62
-37.845000,145.119213,87.35,10.97
-37.849872,145.119611,35.09,23.62
-37.849872,145.119611,35.09,23.62
-37.845000,145.119213,87.35,10.97
-37.849014,145.114206,11.01,20.94
-37.854562,145.116844,55.31,16.69
-37.853172,145.114977,9.25,14.38
-37.852439,145.116266,28.83,17.34
-37.845000,145.119746,35.29,17.77
-37.854562,145.116844,55.31,16.69
-37.845000,145.119746,35.29,17.77
-37.849014,145.114206,11.01,20.94
-37.853172,145.114977,9.25,14.38
-37.852439,145.116266,28.83,17.34
-37.854562,145.116844,55.31,16.69
-37.853172,145.114977,9.25,14.38
-37.849014,145.114206,11.01,20.94
-37.852439,145.116266,28.83,17.34
-37.845000,145.119746,35.29,17.77
-37.845000,145.120000,61.66,11.35
-37.845092,145.118907,61.65,20.96
-37.855000,145.119742,83.64,18.35
-37.855000,145.112347,57.26,16.62
-37.855000,145.117475,15.48,18.23
-37.845000,145.120000,61.66,11.35
-37.855000,145.117475,15.48,18.23
-37.845092,145.118907,61.65,20.96
-37.845000,145.120000,61.66,11.35
-37.845092,145.118907,61.65,20.96
-37.855000,145.119742,83.64,18.35
-37.855000,145.117475,15.48,18.23
-37.855000,145.112347,57.26,16.62
-37.855000,145.119742,83.64,18.35
-37.855000,145.112347,57.26,16.62
-37.855000,145.110674,93.81,10.90
-37.855000,145.116041,6.02,24.60
-37.846475,145.116535,9.39,22.59
-37.855000,145.120000,86.33,24.15
-37.846475,145.116535,9.39,22.59
-37.855000,145.116041,6.02,24.60
-37.845000,145.120000,99.52,15.99
-37.855000,145.110674,93.81,10.90
-37.855000,145.120000,86.33,24.15
-37.845000,145.120000,99.52,15.99
-37.855000,145.120000,86.33,24.15
-37.846475,145.116535,9.39,22.59
-37.855000,145.110674,93.81,10.90
-37.845000,145.120000,99.52,15.99
-37.855000,145.116041,6.02,24.60
-37.846357,145.116441,3.99,15.42
-37.852023,145.110000,16.41,19.62
-37.853559,145.120000,60.81,21.94
-37.855000,145.120000,96.94,22.15
-37.845270,145.120000,86.77,17.38
-37.846357,145.116441,3.99,15.42
-37.846357,145.116441,3.99,15.42
-37.853559,145.120000,60.81,21.94
-37.855000,145.120000,96.94,22.15
-37.853559,145.120000,60.81,21.94
-37.852023,145.110000,16.41,19.62
-37.855000,145.120000,96.94,22.15
-37.852023,145.110000,16.41,19.62
-37.845270,145.120000,86.77,17.38
-37.845270,145.120000,86.77,17.38
-37.849605,145.118377,10.80,22.08
-37.845000,145.117089,84.18,18.78
-37.855000,145.110000,92.68,19.40
-37.849605,145.118377,10.80,22.08
-37.845000,145.117089,84.18,18.78
-37.850703,145.115161,9.43,18.54
-37.855000,145.110000,92.68,19.40
-37.850703,145.115161,9.43,18.54
-37.855000,145.110000,92.68,19.40
-37.849605,145.118377,10.80,22.08
-37.850703,145.115161,9.43,18.54
-37.845000,145.117089,84.18,18.78
-37.855000,145.120000,8.68,17.29
-37.855000,145.120000,8.68,17.29
-37.855000,145.120000,8.68,17.29
-37.853475,145.120000,55.61,24.96
-37.847023,145.111267,51.26,24.53
-37.845000,145.116461,93.12,15.96
-37.852421,145.114467,66.38,10.65
-37.847023,145.111267,51.26,24.53
-37.852421,145.114467,66.38,10.65
-37.845000,145.116461,93.12,15.96
-37.853475,145.120000,55.61,24.96
-37.845000,145.116461,93.12,15.96
-37.847023,145.111267,51.26,24.53
-37.853475,145.120000,55.61,24.96
-37.852421,145.114467,66.38,10.65
-37.850045,145.120000,13.50,12.14
-37.850045,145.120000,13.50,12.14
-37.850045,145.120000,13.50,12.14
-37.849747,145.110000,32.66,22.70
-37.853495,145.119363,11.61,21.82
-37.845295,145.117607,91.71,21.84
-37.853495,145.119363,11.61,21.82
-37.845295,145.117607,91.71,21.84
-37.849747,145.110000,32.66,22.70
-37.852559,145.120000,82.59,10.17
-37.850631,145.118573,84.31,24.12
-37.849747,145.110000,32.66,22.70
-37.853495,145.119363,11.61,21.82
-37.845295,145.117607,91.71,21.84
-37.850631,145.118573,84.31,24.12
-37.852559,145.120000,82.59,10.17
-37.850631,145.118573,84.31,24.12
-37.852559,145.120000,82.59,10.17
-37.850689,145.120000,97.62,13.08
-37.853632,145.110918,83.01,21.90
-37.850689,145.120000,97.62,13.08
-37.853632,145.110918,83.01,21.90
-37.849072,145.119143,51.98,11.06
-37.849072,145.119143,51.98,11.06
-37.852675,145.119330,56.16,12.85
-37.845000,145.116311,13.21,24.93
-37.850689,145.120000,97.62,13.08
-37.849072,145.119143,51.98,11.06
-37.845000,145.116311,13.21,24.93
-37.853632,145.110918,83.01,21.90
-37.852675,145.119330,56.16,12.85
-37.845000,145.116311,13.21,24.93
-37.852675,145.119330,56.16,12.85
-37.852972,145.120000,78.82,21.85
-37.845000,145.111657,35.05,15.96
-37.855000,145.115163,50.93,16.13
-37.852972,145.120000,78.82,21.85
-37.855000,145.115163,50.93,16.13
-37.845000,145.111657,35.05,15.96
-37.855000,145.115163,50.93,16.13
-37.852972,145.120000,78.82,21.85
-37.845000,145.111657,35.05,15.96
-37.849297,145.119959,37.85,18.60
-37.849297,145.119959,37.85,18.60
-37.849297,145.119959,37.85,18.60
-37.848289,145.120000,76.92,24.32
-37.848289,145.120000,76.92,24.32
-37.848289,145.120000,76.92,24.32
-37.851750,145.120000,51.13,18.80
-37.855000,145.120000,93.06,10.20
-37.855000,145.120000,93.06,10.20
-37.851750,145.120000,51.13,18.80
-37.847061,145.110153,32.04,13.16
-37.855000,145.120000,93.06,10.20
-37.851750,145.120000,51.13,18.80
-37.850686,145.119938,44.39,16.73
-37.850686,145.119938,44.39,16.73
-37.850341,145.120000,14.85,16.73
-37.850341,145.120000,14.85,16.73
-37.847061,145.110153,32.04,13.16
-37.850341,145.120000,14.85,16.73
-37.847061,145.110153,32.04,13.16
-37.850686,145.119938,44.39,16.73
-37.845000,145.110000,65.43,20.30
-37.849012,145.120000,29.52,22.52
-37.853711,145.115875,55.85,12.34
-37.853226,145.117167,7.88,13.07
-37.849012,145.120000,29.52,22.52
-37.845000,145.110000,65.43,20.30
-37.854878,145.119773,22.97,14.47
-37.854878,145.119773,22.97,14.47
-37.853711,145.115875,55.85,12.34
-37.853226,145.117167,7.88,13.07
-37.853711,145.115875,55.85,12.34
-37.854878,145.119773,22.97,14.47
-37.849012,145.120000,29.52,22.52
-37.845000,145.110000,65.43,20.30
-37.853226,145.117167,7.88,13.07
-37.855000,145.113788,34.24,24.18
-37.845364,145.120000,36.65,10.22
-37.855000,145.120000,54.09,14.75
-37.855000,145.114166,39.34,22.15
-37.849517,145.110000,16.79,22.24
-37.855000,145.120000,54.09,14.75
-37.855000,145.113788,34.24,24.18
-37.845364,145.120000,36.65,10.22
-37.849517,145.110000,16.79,22.24
-37.855000,145.114166,39.34,22.15
-37.849517,145.110000,16.79,22.24
-37.845364,145.120000,36.65,10.22
-37.855000,145.120000,54.09,14.75
-37.855000,145.113788,34.24,24.18
-37.855000,145.114166,39.34,22.15
-37.855000,145.115218,56.18,11.60
-37.848921,145.120000,40.83,17.98
-37.851039,145.118789,46.96,17.27
-37.851825,145.110000,15.23,21.37
-37.847561,145.110000,60.38,22.88
-37.855000,145.115218,56.18,11.60
-37.851039,145.118789,46.96,17.27
-37.848921,145.120000,40.83,17.98
-37.851825,145.110000,15.23,21.37
-37.855000,145.115218,56.18,11.60
-37.847561,145.110000,60.38,22.88
-37.848921,145.120000,40.83,17.98
-37.851039,145.118789,46.96,17.27
-37.851825,145.110000,15.23,21.37
-37.847561,145.110000,60.38,22.88
-37.854956,145.111592,21.65,17.55
-37.855000,145.120000,67.38,14.10
-37.847209,145.120000,19.77,22.78
-37.849273,145.110000,98.79,21.47
-37.849273,145.110000,98.79,21.47
-37.855000,145.120000,67.38,14.10
-37.854956,145.111592,21.65,17.55
-37.854956,145.111592,21.65,17.55
-37.849273,145.110000,98.79,21.47
-37.847853,145.111437,96.24,19.08
-37.847853,145.111437,96.24,19.08
-37.855000,145.120000,67.38,14.10
-37.847209,145.120000,19.77,22.78
-37.847853,145.111437,96.24,19.08
-37.847209,145.120000,19.77,22.78
-37.846165,145.113482,46.85,21.81
-37.851943,145.117306,38.64,17.32
-37.846165,145.113482,46.85,21.81
-37.851943,145.117306,38.64,17.32
-37.851943,145.117306,38.64,17.32
-37.846165,145.113482,46.85,21.81
-37.845000,145.115861,53.60,15.31
-37.845000,145.115861,53.60,15.31
-37.855000,145.118926,76.24,13.54
-37.855000,145.118926,76.24,13.54
-37.853996,145.110000,89.48,11.29
-37.845000,145.115861,53.60,15.31
-37.855000,145.118926,76.24,13.54
-37.853996,145.110000,89.48,11.29
-37.853996,145.110000,89.48,11.29
-37.850689,145.120000,40.52,23.44
-37.852338,145.110000,91.90,14.36
-37.846977,145.118333,59.43,21.45
-37.845000,145.111502,78.24,13.51
-37.845000,145.117769,50.86,12.59
-37.852338,145.110000,91.90,14.36
-37.850689,145.120000,40.52,23.44
-37.846977,145.118333,59.43,21.45
-37.845000,145.111502,78.24,13.51
-37.845000,145.117769,50.86,12.59
-37.845000,145.111502,78.24,13.51
-37.846977,145.118333,59.43,21.45
-37.852338,145.110000,91.90,14.36
-37.850689,145.120000,40.52,23.44
-37.845000,145.117769,50.86,12.59
-37.847368,145.110000,91.99,24.98
-37.846527,145.118837,94.70,22.11
-37.845000,145.119294,22.93,20.27
-37.847368,145.110000,91.99,24.98
-37.846484,145.110042,70.74,17.01
-37.846527,145.118837,94.70,22.11
-37.847368,145.110000,91.99,24.98
-37.845000,145.119294,22.93,20.27
-37.846527,145.118837,94.70,22.11
-37.846484,145.110042,70.74,17.01
-37.846484,145.110042,70.74,17.01
-37.845000,145.119294,22.93,20.27
-37.845600,145.120000,42.78,17.80
-37.845600,145.120000,42.78,17.80
-37.845600,145.120000,42.78,17.80
-37.847728,145.112050,9.24,19.03
-37.850938,145.114399,34.79,10.95
-37.847096,145.112087,71.16,20.26
-37.847096,145.112087,71.16,20.26
-37.850938,145.114399,34.79,10.95
-37.847728,145.112050,9.24,19.03
-37.850938,145.114399,34.79,10.95
-37.847096,145.112087,71.16,20.26
-37.849672,145.119867,72.09,17.31
-37.847728,145.112050,9.24,19.03
-37.845000,145.120000,40.30,16.85
-37.845000,145.120000,40.30,16.85
-37.849672,145.119867,72.09,17.31
-37.845000,145.120000,40.30,16.85
-37.849672,145.119867,72.09,17.31
-37.854221,145.114205,88.20,23.20
-37.850149,145.116520,0.18,20.88
-37.845000,145.110000,78.48,12.62
-37.845000,145.110000,78.48,12.62
-37.854221,145.114205,88.20,23.20
-37.850149,145.116520,0.18,20.88
-37.850149,145.116520,0.18,20.88
-37.851258,145.114932,96.69,24.37
-37.846369,145.115824,41.13,21.23
-37.854221,145.114205,88.20,23.20
-37.851258,145.114932,96.69,24.37
-37.851258,145.114932,96.69,24.37
-37.845000,145.110000,78.48,12.62
-37.846369,145.115824,41.13,21.23
-37.846369,145.115824,41.13,21.23
-37.848049,145.115207,94.83,16.04
-37.848049,145.115207,94.83,16.04
-37.851997,145.115287,85.67,11.61
-37.848049,145.115207,94.83,16.04
-37.851997,145.115287,85.67,11.61
-37.845000,145.112329,68.18,19.33
-37.851997,145.115287,85.67,11.61
-37.845000,145.112329,68.18,19.33
-37.853150,145.114998,71.72,12.10
-37.849741,145.118256,42.75,17.32
-37.849741,145.118256,42.75,17.32
-37.853150,145.114998,71.72,12.10
-37.845000,145.112329,68.18,19.33
-37.853150,145.114998,71.72,12.10
-37.849741,145.118256,42.75,17.32
-37.851768,145.115545,95.14,22.05
-37.850030,145.118317,13.32,16.11
-37.845000,145.113980,61.39,12.71
-37.850030,145.118317,13.32,16.11
-37.848848,145.120000,37.36,22.43
-37.851768,145.115545,95.14,22.05
-37.845000,145.113980,61.39,12.71
-37.848848,145.120000,37.36,22.43
-37.851768,145.115545,95.14,22.05
-37.845000,145.113980,61.39,12.71
-37.848848,145.120000,37.36,22.43
-37.850030,145.118317,13.32,16.11
-37.846350,145.110559,85.81,13.63
-37.846350,145.110559,85.81,13.63
-37.846350,145.110559,85.81,13.63
-37.850601,145.120000,83.40,13.99
-37.850601,145.120000,83.40,13.99
-37.850601,145.120000,83.40,13.99
-37.854127,145.110796,40.81,21.77
-37.854127,145.110796,40.81,21.77
-37.845000,145.113834,58.42,10.92
-37.845000,145.113834,72.26,21.83
-37.854127,145.110796,40.81,21.77
-37.845000,145.113834,58.42,10.92
-37.845000,145.113834,72.26,21.83
-37.846852,145.120000,71.53,17.96
-37.846852,145.120000,71.53,17.96
-37.845000,145.113834,58.42,10.92
-37.845000,145.113834,72.26,21.83
-37.846852,145.120000,71.53,17.96
-37.847646,145.118786,25.33,10.97
-37.845000,145.120000,95.68,15.92
-37.845000,145.120000,95.68,15.92
-37.847646,145.118786,25.33,10.97
-37.848644,145.120000,40.31,19.67
-37.855000,145.110000,9.24,24.62
-37.846382,145.111068,2.38,21.68
-37.855000,145.110000,9.24,24.62
-37.848644,145.120000,40.31,19.67
-37.846382,145.111068,2.38,21.68
-37.845000,145.120000,95.68,15.92
-37.847646,145.118786,25.33,10.97
-37.855000,145.110000,9.24,24.62
-37.848644,145.120000,40.31,19.67
-37.846382,145.111068,2.38,21.68
-37.846916,145.120000,35.56,12.61
-37.845360,145.118042,53.10,18.52
-37.845360,145.118042,53.10,18.52
-37.846916,145.120000,35.56,12.61
-37.852317,145.110000,58.88,15.35
-37.845360,145.118042,53.10,18.52
-37.846916,145.120000,35.56,12.61
-37.852317,145.110000,58.88,15.35
-37.852317,145.110000,58.88,15.35
-37.847549,145.110000,78.58,13.01
-37.847549,145.110000,78.58,13.01
-37.845000,145.120000,20.20,21.67
-37.845000,145.120000,20.20,21.67
-37.847549,145.110000,78.58,13.01
-37.845000,145.120000,20.20,21.67
-37.846047,145.120000,56.00,23.28
-37.849281,145.110000,31.19,14.94
-37.846047,145.120000,56.00,23.28
-37.849281,145.110000,31.19,14.94
-37.848120,145.115358,84.02,18.46
-37.845000,145.111446,96.16,17.10
-37.848120,145.115358,84.02,18.46
-37.848631,145.118667,60.83,16.24
-37.848631,145.118667,60.83,16.24
-37.845000,145.111446,96.16,17.10
-37.846047,145.120000,56.00,23.28
-37.848120,145.115358,84.02,18.46
-37.849281,145.110000,31.19,14.94
-37.848631,145.118667,60.83,16.24
-37.845000,145.111446,96.16,17.10
-37.849676,145.120000,54.96,12.31
-37.845000,145.115839,4.32,23.88
-37.845000,145.115839,4.32,23.88
-37.849676,145.120000,54.96,12.31
-37.848184,145.113638,91.65,18.07
-37.848184,145.113638,91.65,18.07
-37.849676,145.120000,54.96,12.31
-37.845000,145.115839,4.32,23.88
-37.848184,145.113638,91.65,18.07
-37.845000,145.116016,23.32,16.38
-37.845000,145.116016,23.32,16.38
-37.845000,145.120000,24.61,16.42
-37.845000,145.120000,24.61,16.42
-37.845000,145.116016,23.32,16.38
-37.845000,145.120000,24.61,16.42
-37.845000,145.113795,48.75,15.78
-37.845000,145.116889,21.50,22.35
-37.845000,145.120000,70.83,20.42
-37.845000,145.116889,21.50,22.35
-37.845000,145.120000,70.83,20.42
-37.847194,145.112988,56.85,16.07
-37.847194,145.112988,56.85,16.07
-37.845000,145.113795,48.75,15.78
-37.845000,145.116889,21.50,22.35
-37.845000,145.120000,70.83,20.42
-37.845000,145.113795,48.75,15.78
-37.847194,145.112988,56.85,16.07
-37.852769,145.119243,73.00,23.77
-37.852769,145.119243,73.00,23.77
-37.852769,145.119243,73.00,23.77
-37.855000,145.116198,6.49,11.04
-37.845000,145.110000,98.15,10.75
-37.846377,145.115352,49.36,20.55
-37.846209,145.115837,15.19,12.71
